date,price_per_quintal
2026-03-25,1709.95
2026-03-26,1601.06
2026-03-27,2021.77
2026-03-28,1750.74
2026-03-29,1681.65
2026-03-30,1595.21
2026-03-31,1859.1
2026-04-01,1689.32
2026-04-02,1758.94
2026-04-03,1661.3
2026-04-04,1563.69
2026-04-05,1532.75
2026-04-06,1528.58
2026-04-07,1571.89
2026-04-08,1702.94
2026-04-09,1554.71
2026-04-10,1655.22
2026-04-11,1711.66
2026-04-12,1567.01
2026-04-13,1739.12
2026-04-14,1672.34
2026-04-15,1668.08
2026-04-16,1619.19
2026-04-17,1643.31
2026-04-18,1519.45
2026-04-19,1522.29
2026-04-20,1653.13
2026-04-21,1730.63
2026-04-22,1595.85
2026-04-23,1683.96
2026-04-24,1596.2
2026-04-25,1530.17
2026-04-26,1625.8
2026-04-27,1670.62
2026-04-28,1542.05
2026-04-29,1553.62
2026-04-30,1565.68
2026-05-01,1473.42
2026-05-02,1274.66
2026-05-03,1484.78
2026-05-04,1483.45
2026-05-05,1476.9
2026-05-06,1385.0
2026-05-07,1486.25
2026-05-08,1320.46
2026-05-09,1361.71
2026-05-10,1549.14
2026-05-11,1294.02
2026-05-12,1376.32
2026-05-13,1384.53
2026-05-14,1532.01
2026-05-15,1281.45
2026-05-16,1383.78
2026-05-17,1324.41
2026-05-18,1653.59
2026-05-19,1421.89
2026-05-20,1392.94
2026-05-21,1469.1
2026-05-22,1559.34
2026-05-23,1207.1
2026-05-24,1326.35
2026-05-25,1482.46
2026-05-26,1380.88
2026-05-27,1283.57
2026-05-28,1371.79
2026-05-29,1475.85
2026-05-30,1496.34
2026-05-31,1692.67
2026-06-01,1084.9
2026-06-02,1104.07
2026-06-03,1137.06
2026-06-04,1398.95
2026-06-05,1174.89
2026-06-06,1100.34
2026-06-07,1380.28
2026-06-08,1194.19
2026-06-09,1417.04
2026-06-10,1309.16
2026-06-11,1204.18
2026-06-12,1391.06
2026-06-13,1381.91
2026-06-14,1464.44
2026-06-15,1234.77
2026-06-16,1246.38
2026-06-17,1461.45
2026-06-18,1418.39
2026-06-19,1316.06
2026-06-20,1183.4
2026-06-21,1159.93
2026-06-22,1114.08
2026-06-23,1167.11
2026-06-24,1261.39
2026-06-25,1143.38
2026-06-26,1373.08
2026-06-27,977.37
2026-06-28,1190.85
2026-06-29,1205.58
2026-06-30,1360.45
2026-07-01,1219.23
2026-07-02,1009.01
2026-07-03,1184.35
2026-07-04,1031.78
2026-07-05,1192.28
2026-07-06,1011.13
2026-07-07,1173.07
2026-07-08,1334.13
2026-07-09,1402.93
2026-07-10,1288.71
2026-07-11,1034.72
2026-07-12,1096.42
2026-07-13,1046.92
2026-07-14,1085.88
2026-07-15,949.57
2026-07-16,1083.86
2026-07-17,1293.84
2026-07-18,1428.03
2026-07-19,1212.27
2026-07-20,1184.69
2026-07-21,1241.26
2026-07-22,971.04
2026-07-23,1059.41
2026-07-24,1257.73
2026-07-25,1133.34
2026-07-26,1117.34
2026-07-27,1264.21
2026-07-28,933.1
2026-07-29,1302.17
2026-07-30,1064.85
