date,price_per_quintal
2026-03-11,2586.19
2026-03-12,2425.58
2026-03-13,2805.53
2026-03-14,2809.79
2026-03-15,2649.27
2026-03-16,2667.8
2026-03-17,2747.55
2026-03-18,2636.41
2026-03-19,2821.35
2026-03-20,2974.79
2026-03-21,2660.19
2026-03-22,2732.64
2026-03-23,2819.78
2026-03-24,2577.98
2026-03-25,2420.43
2026-03-26,2827.79
2026-03-27,2333.34
2026-03-28,3005.36
2026-03-29,2822.18
2026-03-30,2686.13
2026-03-31,2659.31
2026-04-01,2593.28
2026-04-02,2054.26
2026-04-03,2011.97
2026-04-04,2124.88
2026-04-05,2192.65
2026-04-06,2044.22
2026-04-07,2276.78
2026-04-08,2273.7
2026-04-09,2084.24
2026-04-10,2568.12
2026-04-11,1969.6
2026-04-12,1993.17
2026-04-13,2324.23
2026-04-14,2208.01
2026-04-15,2333.56
2026-04-16,2126.72
2026-04-17,2044.34
2026-04-18,2122.4
2026-04-19,2115.29
2026-04-20,2357.51
2026-04-21,2157.02
2026-04-22,2405.8
2026-04-23,2371.63
2026-04-24,2462.63
2026-04-25,2435.15
2026-04-26,2412.38
2026-04-27,2409.98
2026-04-28,2153.17
2026-04-29,2204.63
2026-04-30,1891.48
2026-05-01,2003.56
2026-05-02,1810.96
2026-05-03,2026.52
2026-05-04,2052.21
2026-05-05,1676.79
2026-05-06,1744.94
2026-05-07,1878.34
2026-05-08,1845.19
2026-05-09,1982.61
2026-05-10,1718.63
2026-05-11,1959.65
2026-05-12,1613.01
2026-05-13,1520.19
2026-05-14,2095.04
2026-05-15,1691.15
2026-05-16,1840.73
2026-05-17,1669.74
2026-05-18,1671.94
2026-05-19,1874.44
2026-05-20,1872.68
2026-05-21,2151.73
2026-05-22,2045.61
2026-05-23,1903.99
2026-05-24,2108.25
2026-05-25,2180.52
2026-05-26,2039.97
2026-05-27,1876.95
2026-05-28,2162.43
2026-05-29,2312.91
2026-05-30,2091.82
2026-05-31,2314.35
2026-06-01,2010.82
2026-06-02,1995.78
2026-06-03,1608.47
2026-06-04,1604.29
2026-06-05,1817.61
2026-06-06,1494.11
2026-06-07,1709.91
2026-06-08,2002.47
2026-06-09,1696.47
2026-06-10,1936.64
2026-06-11,1560.25
2026-06-12,1732.28
2026-06-13,2036.19
2026-06-14,1873.71
2026-06-15,1890.56
2026-06-16,2173.95
2026-06-17,2092.86
2026-06-18,1658.63
2026-06-19,2098.08
2026-06-20,1711.96
2026-06-21,1831.99
2026-06-22,1839.05
2026-06-23,2051.11
2026-06-24,1611.15
2026-06-25,1927.88
2026-06-26,1942.81
2026-06-27,2000.81
2026-06-28,1796.93
2026-06-29,2040.19
2026-06-30,1697.7
2026-07-01,2148.53
2026-07-02,1990.07
2026-07-03,1640.1
2026-07-04,2002.2
2026-07-05,1956.98
2026-07-06,1850.49
2026-07-07,1774.87
2026-07-08,1874.58
2026-07-09,1634.69
2026-07-10,2261.76
2026-07-11,1698.46
2026-07-12,1792.36
2026-07-13,2154.1
2026-07-14,2042.63
2026-07-15,2070.17
2026-07-16,2229.96
2026-07-17,1864.69
2026-07-18,1718.32
2026-07-19,2096.97
2026-07-20,2087.88
2026-07-21,1863.74
2026-07-22,1676.5
2026-07-23,2177.95
2026-07-24,2045.79
2026-07-25,1656.43
2026-07-26,2087.61
2026-07-27,1643.92
2026-07-28,1836.09
2026-07-29,1708.46
2026-07-30,1806.05
