date,price_per_quintal
2026-03-16,2553.89
2026-03-17,2951.7
2026-03-18,3078.42
2026-03-19,3107.0
2026-03-20,3000.03
2026-03-21,2560.83
2026-03-22,3048.75
2026-03-23,2859.12
2026-03-24,2624.52
2026-03-25,2341.78
2026-03-26,3025.37
2026-03-27,2464.75
2026-03-28,2421.78
2026-03-29,3389.65
2026-03-30,2564.25
2026-03-31,2783.44
2026-04-01,3160.34
2026-04-02,3160.3
2026-04-03,2855.63
2026-04-04,2943.11
2026-04-05,3367.42
2026-04-06,3064.18
2026-04-07,3136.16
2026-04-08,2537.51
2026-04-09,2982.8
2026-04-10,3383.91
2026-04-11,2940.06
2026-04-12,2878.21
2026-04-13,3250.01
2026-04-14,3313.06
2026-04-15,3239.29
2026-04-16,2987.66
2026-04-17,3356.53
2026-04-18,3603.15
2026-04-19,3475.03
2026-04-20,2710.11
2026-04-21,3968.5
2026-04-22,2777.47
2026-04-23,2805.78
2026-04-24,3234.67
2026-04-25,3123.42
2026-04-26,3251.42
2026-04-27,3517.9
2026-04-28,3411.58
2026-04-29,2901.27
2026-04-30,3172.02
2026-05-01,3442.18
2026-05-02,3454.26
2026-05-03,3474.69
2026-05-04,3389.13
2026-05-05,3358.85
2026-05-06,3017.26
2026-05-07,2792.35
2026-05-08,3280.11
2026-05-09,3035.11
2026-05-10,3511.11
2026-05-11,2918.72
2026-05-12,3056.71
2026-05-13,3043.97
2026-05-14,3434.99
2026-05-15,3375.05
2026-05-16,3171.43
2026-05-17,3247.21
2026-05-18,3617.98
2026-05-19,2672.7
2026-05-20,3376.09
2026-05-21,3469.43
2026-05-22,3507.44
2026-05-23,3392.54
2026-05-24,2951.55
2026-05-25,3017.71
2026-05-26,3354.45
2026-05-27,3004.44
2026-05-28,3114.31
2026-05-29,2748.77
2026-05-30,2836.76
2026-05-31,3268.11
2026-06-01,2825.14
2026-06-02,2732.37
2026-06-03,2892.63
2026-06-04,3030.01
2026-06-05,2872.87
2026-06-06,2994.74
2026-06-07,2971.59
2026-06-08,2876.8
2026-06-09,2944.44
2026-06-10,2699.59
2026-06-11,2807.97
2026-06-12,2434.44
2026-06-13,2622.62
2026-06-14,2617.25
2026-06-15,2838.33
2026-06-16,3266.91
2026-06-17,2948.29
2026-06-18,2993.35
2026-06-19,2687.74
2026-06-20,3032.41
2026-06-21,3427.24
2026-06-22,2928.39
2026-06-23,2722.29
2026-06-24,2627.18
2026-06-25,3027.63
2026-06-26,2690.85
2026-06-27,3154.57
2026-06-28,2671.77
2026-06-29,2491.91
2026-06-30,3090.41
2026-07-01,2194.17
2026-07-02,2726.52
2026-07-03,2847.69
2026-07-04,2391.62
2026-07-05,2616.33
2026-07-06,2948.21
2026-07-07,2428.65
2026-07-08,3006.77
2026-07-09,2467.61
2026-07-10,2297.45
2026-07-11,2587.72
2026-07-12,2623.84
2026-07-13,2878.83
2026-07-14,2809.8
2026-07-15,2665.47
2026-07-16,2746.14
2026-07-17,2613.45
2026-07-18,2785.0
2026-07-19,2418.37
2026-07-20,2261.25
2026-07-21,2622.8
2026-07-22,3317.77
2026-07-23,2791.36
2026-07-24,2369.6
2026-07-25,2956.3
2026-07-26,2044.35
2026-07-27,2496.27
2026-07-28,2678.48
2026-07-29,2379.1
2026-07-30,2401.63
