date,price_per_quintal
2026-03-11,2814.95
2026-03-12,2712.54
2026-03-13,2877.68
2026-03-14,2897.71
2026-03-15,2869.03
2026-03-16,2916.58
2026-03-17,2937.87
2026-03-18,2885.47
2026-03-19,2827.76
2026-03-20,2974.24
2026-03-21,2782.83
2026-03-22,2992.44
2026-03-23,2833.8
2026-03-24,2929.88
2026-03-25,3036.36
2026-03-26,2627.52
2026-03-27,2835.07
2026-03-28,2814.21
2026-03-29,3025.64
2026-03-30,2814.52
2026-03-31,3128.4
2026-04-01,2662.82
2026-04-02,2850.86
2026-04-03,2777.58
2026-04-04,2867.02
2026-04-05,2760.29
2026-04-06,2772.0
2026-04-07,2635.12
2026-04-08,2828.52
2026-04-09,2668.22
2026-04-10,2687.34
2026-04-11,2827.29
2026-04-12,2806.77
2026-04-13,2921.92
2026-04-14,2684.19
2026-04-15,2861.91
2026-04-16,2852.36
2026-04-17,2790.17
2026-04-18,2740.34
2026-04-19,2813.1
2026-04-20,2909.71
2026-04-21,2784.23
2026-04-22,2906.64
2026-04-23,2794.83
2026-04-24,2994.99
2026-04-25,2825.49
2026-04-26,2805.55
2026-04-27,2662.32
2026-04-28,2680.99
2026-04-29,2862.14
2026-04-30,2801.56
2026-05-01,2742.93
2026-05-02,2646.64
2026-05-03,2700.36
2026-05-04,2653.33
2026-05-05,2745.52
2026-05-06,2694.48
2026-05-07,2903.07
2026-05-08,2648.09
2026-05-09,2829.08
2026-05-10,2612.05
2026-05-11,2671.27
2026-05-12,2633.95
2026-05-13,2844.36
2026-05-14,2762.4
2026-05-15,2732.72
2026-05-16,2742.75
2026-05-17,2611.16
2026-05-18,2860.19
2026-05-19,2859.15
2026-05-20,2717.07
2026-05-21,2722.13
2026-05-22,2786.01
2026-05-23,2703.87
2026-05-24,2701.68
2026-05-25,2672.72
2026-05-26,2687.71
2026-05-27,2674.99
2026-05-28,2795.89
2026-05-29,2690.37
2026-05-30,2680.66
2026-05-31,2661.12
2026-06-01,2424.15
2026-06-02,2730.42
2026-06-03,2625.56
2026-06-04,2661.65
2026-06-05,2522.31
2026-06-06,2721.32
2026-06-07,2590.42
2026-06-08,2721.46
2026-06-09,2575.16
2026-06-10,2572.33
2026-06-11,2524.3
2026-06-12,2585.15
2026-06-13,2600.2
2026-06-14,2727.27
2026-06-15,2732.27
2026-06-16,2587.59
2026-06-17,2700.8
2026-06-18,2307.43
2026-06-19,2532.47
2026-06-20,2604.77
2026-06-21,2668.81
2026-06-22,2622.71
2026-06-23,2575.09
2026-06-24,2534.85
2026-06-25,2501.32
2026-06-26,2771.8
2026-06-27,2694.12
2026-06-28,2712.98
2026-06-29,2583.56
2026-06-30,2529.35
2026-07-01,2488.57
2026-07-02,2430.94
2026-07-03,2420.89
2026-07-04,2431.51
2026-07-05,2371.0
2026-07-06,2347.46
2026-07-07,2410.66
2026-07-08,2296.66
2026-07-09,2495.32
2026-07-10,2519.66
2026-07-11,2359.15
2026-07-12,2253.66
2026-07-13,2476.06
2026-07-14,2460.84
2026-07-15,2439.35
2026-07-16,2304.16
2026-07-17,2246.13
2026-07-18,2609.36
2026-07-19,2416.86
2026-07-20,2489.24
2026-07-21,2432.03
2026-07-22,2480.75
2026-07-23,2311.87
2026-07-24,2395.43
2026-07-25,2304.76
2026-07-26,2331.88
2026-07-27,2370.0
2026-07-28,2260.55
2026-07-29,2395.38
2026-07-30,2370.71
