date,price_per_quintal
2026-03-11,3483.46
2026-03-12,3311.6
2026-03-13,3422.8
2026-03-14,3262.01
2026-03-15,3159.13
2026-03-16,3483.74
2026-03-17,3218.18
2026-03-18,3265.08
2026-03-19,3444.35
2026-03-20,3355.64
2026-03-21,3333.95
2026-03-22,3455.97
2026-03-23,3326.93
2026-03-24,3413.95
2026-03-25,3251.3
2026-03-26,3464.76
2026-03-27,3306.42
2026-03-28,3365.57
2026-03-29,3294.16
2026-03-30,3286.9
2026-03-31,3329.94
2026-04-01,3366.23
2026-04-02,3273.6
2026-04-03,3309.11
2026-04-04,3256.16
2026-04-05,3400.15
2026-04-06,3177.39
2026-04-07,3160.82
2026-04-08,3408.44
2026-04-09,3122.74
2026-04-10,3433.67
2026-04-11,3295.13
2026-04-12,3331.47
2026-04-13,3322.9
2026-04-14,3244.78
2026-04-15,3339.17
2026-04-16,3461.08
2026-04-17,3396.04
2026-04-18,3241.81
2026-04-19,3398.33
2026-04-20,3205.72
2026-04-21,3282.38
2026-04-22,3311.86
2026-04-23,3400.04
2026-04-24,3190.08
2026-04-25,3385.3
2026-04-26,3268.62
2026-04-27,3170.86
2026-04-28,3382.1
2026-04-29,3269.33
2026-04-30,3142.72
2026-05-01,3340.01
2026-05-02,3141.7
2026-05-03,3246.73
2026-05-04,3187.2
2026-05-05,3212.81
2026-05-06,3365.14
2026-05-07,3329.16
2026-05-08,3158.08
2026-05-09,3261.03
2026-05-10,3284.87
2026-05-11,3388.29
2026-05-12,3316.97
2026-05-13,3183.67
2026-05-14,3177.53
2026-05-15,3334.28
2026-05-16,3342.6
2026-05-17,3233.81
2026-05-18,3232.13
2026-05-19,3323.34
2026-05-20,3306.08
2026-05-21,3072.86
2026-05-22,3261.91
2026-05-23,3349.85
2026-05-24,3165.59
2026-05-25,3354.32
2026-05-26,3185.19
2026-05-27,3303.95
2026-05-28,3218.04
2026-05-29,3156.86
2026-05-30,3304.09
2026-05-31,3278.59
2026-06-01,3421.79
2026-06-02,3366.93
2026-06-03,3173.69
2026-06-04,3327.34
2026-06-05,3379.96
2026-06-06,3369.69
2026-06-07,3450.99
2026-06-08,3458.76
2026-06-09,3246.33
2026-06-10,3334.27
2026-06-11,3495.66
2026-06-12,3406.16
2026-06-13,3250.62
2026-06-14,3182.62
2026-06-15,3180.45
2026-06-16,3357.79
2026-06-17,3297.05
2026-06-18,3291.34
2026-06-19,3259.98
2026-06-20,3237.88
2026-06-21,3356.38
2026-06-22,3305.2
2026-06-23,3342.24
2026-06-24,3177.12
2026-06-25,3451.64
2026-06-26,3403.11
2026-06-27,3394.8
2026-06-28,3144.42
2026-06-29,3381.1
2026-06-30,3195.52
2026-07-01,3394.37
2026-07-02,3453.41
2026-07-03,3446.47
2026-07-04,3419.19
2026-07-05,3509.66
2026-07-06,3375.01
2026-07-07,3297.54
2026-07-08,3320.26
2026-07-09,3364.39
2026-07-10,3430.29
2026-07-11,3278.52
2026-07-12,3429.11
2026-07-13,3362.28
2026-07-14,3327.8
2026-07-15,3290.22
2026-07-16,3327.57
2026-07-17,3390.07
2026-07-18,3350.42
2026-07-19,3426.69
2026-07-20,3237.76
2026-07-21,3249.46
2026-07-22,3284.44
2026-07-23,3456.48
2026-07-24,3356.96
2026-07-25,3371.43
2026-07-26,3416.14
2026-07-27,3421.64
2026-07-28,3326.77
2026-07-29,3255.66
2026-07-30,3341.51
